Id,SalePrice
978,83445.48969408097
2280,127300.6438551868
2095,235454.5264767741
1709,325583.140584122
2801,246660.5738497678
1246,117111.5427130592
2373,101100.62875163672
1055,308148.19451360253
2017,132518.26350786065
1099,290003.8198185987
1344,62439.76447810672
835,187071.70876030304
1117,241365.99870034674
2043,89290.88837174501
2085,120318.40346138604
410,142167.70655541867
2650,120588.49108205145
2867,159340.88261004572
1668,117007.03483061596
1161,170635.73872557504
2122,174788.17989156887
2539,153057.96725869202
1047,131221.94082388733
1445,129128.09264582652
541,132556.8591045502
569,229300.37243445608
1276,137450.0491270175
918,136322.45334503817
326,155270.40486102106
1936,126120.74395461034
895,114532.8827172421
257,153687.9300314225
1241,181907.09797751126
1545,123787.7083859865
1189,184945.2252774501
270,151323.91395279128
2066,167406.05533442946
693,106639.07605421123
1259,139178.04101331718
2916,145718.5016136727
2321,293305.9647552207
1977,104659.73726946671
1895,143709.80804104687
1240,159124.37471066145
85,158558.32230480266
1823,118136.75737147666
825,288848.4838703935
110,230751.65092544875
697,124527.51899522275
2297,133158.85270498123
1231,135417.18173548536
1355,133371.6511885847
968,322116.1658868273
584,220234.27538527525
1315,141941.91850900205
1606,146148.0632542692
206,90613.66744852552
1685,368682.45146879624
2016,129759.59539555282
869,207776.6441500275
2135,132873.20478355815
2346,178816.09992463107
2430,229555.01882230508
2198,86460.74454249056
2652,123672.02260479727
27,119665.29758753828
241,163424.85547492935
906,125780.1969019273
1506,124192.32601982362
2098,348881.8760717568
1435,221553.22471093183
2213,110779.2618223501
1274,137059.2958970957
743,2185.9619200723246
1737,212154.3001339669
2797,269104.9561242299
2185,46349.89096662149
58,158747.34564892572
830,211657.40535378314
808,117340.83451582742
680,145019.43741198786
1153,109777.01538418792
1291,145178.88175055909
1818,150254.36804336988
2161,201891.90159207283
1883,116218.62015854461
350,378757.73156613257
2473,161444.31505540854
295,168993.2315535564
293,175920.0363060368
859,132365.80496096244
288,64271.02588863515
1578,141807.00835589116
102,208650.22571122207
2831,148057.88078939004
1030,159178.824018974
2551,146407.13235451636
1286,145149.86084490965
958,305506.4954993295
776,139713.65788081367
72,241602.4185834478
2263,263474.0850553971
1866,158951.1887387109
2876,63332.319602895805
2146,238494.39925561
103,185065.82373124792
1500,136330.7032851315
492,172560.6475731739
167,159840.0189438266
2597,124754.29386754386
2685,109069.29951232794
1035,156833.2466465607
1220,47762.27066674529
2602,155309.48284734433
2159,203670.83428836172
695,151061.8180171925
1109,281825.5898533949
640,189072.20709574147
1652,160797.8896893324
2090,170232.59111551972
1188,179562.51449819154
2345,228852.19202318642
1059,381814.2328949512
2751,238163.40824318072
128,215463.0104844907
1523,160250.1392517651
2925,171102.2010903694
2145,288056.0975816995
1121,229675.24319113733
566,253381.06074415473
565,254186.35932165576
1331,142620.94771201327
2928,127390.68871024493
156,129598.29355011729
797,130102.09248828824
327,88982.83204854526
2859,128100.64454389617
1453,132089.59140206984
1762,339323.6430782077
1868,195478.89416074505
1760,166831.65003367106
1113,225058.26063806372
1812,202320.20866246385
117,157637.56246823102
1142,212441.37053952194
2342,412555.91878070054
927,150266.9626818729
2478,175763.37578918537
655,78227.69522892399
2064,122573.60236505275
369,305675.76622079074
2239,131973.7321164497
2732,212563.09153360897
1653,170046.72462428818
959,236125.25031786354
2395,343905.3758161398
1412,119004.00027742266
271,235721.4737070825
1484,155262.5567108021
1497,160550.85397236224
552,163893.72024405672
2,125174.13930570362
1855,303945.4880607023
4,286584.91832318227
2292,157946.05385002357
134,146643.0513924962
646,103168.19521499985
42,291157.0903955393
532,231135.23246290965
713,107269.62658219313
2561,144002.4163630589
2360,126280.00481391544
1333,131805.17032178398
1407,200169.67962867752
2892,288464.8292594297
574,222494.00017972692
1227,192560.31784563314
2591,219568.83095570002
1476,219305.0912897629
1125,256264.66496117937
1446,161594.13847096675
408,117865.11961970845
1101,291000.0367379841
2251,190609.32972211513
373,184998.47739747274
2554,141479.4330051333
2382,273555.5427828112
1985,83615.64296713866
519,252651.5975266632
1093,177307.0728521027
864,240819.09508702264
2889,148796.23882392468
2308,211247.56103545887
986,165059.50752729634
1302,154007.9586640256
585,161728.29107241338
2708,151176.15351813298
147,140805.6018263377
1441,223852.39771986366
383,172648.45503339064
285,150071.55339787324
181,113589.14517013053
358,192172.86493458966
780,167817.47057986204
258,185185.27910214663
1865,223405.95281851795
692,132150.29705416327
2902,322905.99156383064
508,247289.99115049455
2638,159481.62299606836
36,139164.36401680417
611,178812.89863713502
2281,162154.79637187958
1678,120665.90469467416
1696,444345.231512933
1557,76988.45230293639
2180,154360.1474353734
1726,234627.9968843358
951,154487.1408675886
267,217641.7776503606
2706,134548.05483970474
2221,219995.1788120255
1357,157822.30536341554
2901,310913.04299663135
347,163353.52765303085
2164,205254.5764729348
1586,288940.6849906627
360,148278.2972863278
1769,259889.15511993313
2617,160598.73085729865
1879,126704.51445761166
991,240413.90888799183
1535,126156.14740633496
1191,139005.61379871413
1579,241418.86535605078
1882,150248.6183336851
1510,123672.07800515795
2196,158374.58680156595
1845,192321.91275472945
2336,407209.7944013282
942,98663.5235830442
861,139866.8652089776
2555,114341.45217907582
1392,165508.94743135647
2099,260456.42114721512
1543,122861.67920025105
948,278351.62425505766
1239,184200.06817011238
22,192834.61393280484
2796,244033.4669913646
2747,197505.83458172093
92,283531.08134003455
210,172284.58096331017
1858,210858.973944152
2228,160211.21514041023
447,261634.84437587817
827,246327.74192762814
1649,209665.54863068814
682,153920.18245644946
2698,118593.53540557818
494,155571.2836923435
214,93690.40686988403
2441,248653.78490263814
2679,110061.9938769055
1336,128140.4247371289
465,179853.70254844756
1524,137868.27201070427
2543,111247.28523364474
631,156239.13158540122
2452,305290.40369993786
228,164505.06053000235
126,167896.63660044063
1092,258868.91141553386
1122,221824.4944009289
932,214606.01996442082
1980,85476.6264982965
2171,126115.83899850462
551,159024.6306683149
2768,175551.0536225753
2056,106353.25155495449
1159,341575.42268679524
2645,122477.63695499967
1174,183180.1484800832
2266,223949.235045581
2462,372088.1440927723
1219,147018.19535467098
2922,192992.90073742822
118,143384.28478889674
474,151435.06444231607
2576,155833.93459340802
872,277035.6482733682
1077,217755.65529561517
1536,131342.302909067
1150,109136.68900407702
2341,360344.9848305383
1931,158911.89645127516
2785,142342.8372129219
2538,131262.43324163166
597,204661.11695813647
464,226788.50704863595
233,259424.99914777587
2169,147843.09354334787
2123,167556.216277794
1867,166782.64033726414
137,246626.782430657
515,247968.3827527292
933,111810.45614783713
2784,165897.37059072644
972,153463.6181757956
599,169872.77794131378
2614,132243.3622039862
2582,145103.54832702616
1409,164903.10812227844
175,117970.8130867837
352,255185.17924914166
976,111884.1949373747
2134,191360.79196227438
984,113015.44641529204
2396,343982.0897198878
1673,129660.1371428711
404,134951.39188963914
607,157630.86378003005
814,167550.84330790295
868,196478.64972487025
2271,182276.29900185784
1633,281215.9402154145
337,162310.37576269094
2765,206464.49386679832
1746,245473.7428477062
368,351792.27374610584
2806,213339.5679486427
1662,189963.47470450352
1234,222854.34920386362
1373,124484.39587596944
1672,115542.31310389614
1939,126355.97974317578
