PredProb,Week_Of_Year
0.5402862201702834,32
0.5402862201702834,32
0.5402862201702834,32
0.5301248587888501,32
0.5301248587888501,32
0.5301248587888501,32
0.47389147303189266,32
0.47389147303189266,32
0.5204468374257989,32
0.5204468374257989,32
0.5204468374257989,32
0.5216110796026157,33
0.5216110796026157,33
0.5216110796026157,33
0.5216110796026157,33
0.42810040356368567,33
0.42810040356368567,33
0.42810040356368567,33
0.42810040356368567,33
0.5444140772501584,33
0.5444140772501584,33
0.5444140772501584,33
0.44248042900467427,33
0.44248042900467427,33
0.5216110796026157,33
0.5216110796026157,33
0.5216110796026157,33
0.8242086832880942,34
0.8242086832880942,34
0.6748450193165545,34
0.6748450193165545,34
0.8320511624635405,34
0.8320511624635405,34
0.8320511624635405,34
0.8320511624635405,34
0.6472441224805446,34
0.6472441224805446,34
0.8320511624635405,34
0.8320511624635405,34
0.8320511624635405,34
0.794566229128391,35
0.794566229128391,35
0.794566229128391,35
0.7837481967318014,35
0.77089711925378,35
0.77089711925378,35
0.5858138410466818,35
0.5858138410466818,35
0.5858138410466818,35
0.7837481967318014,35
0.7837481967318014,35
0.8065357488069267,36
0.6597347072998798,36
0.8065357488069267,36
0.6181508253906438,36
0.6181508253906438,36
0.8065357488069267,36
0.8065357488069267,36
0.6181508253906438,36
0.33644279698641916,37
0.33644279698641916,37
0.48401981314660447,37
0.33644279698641916,37
0.5102666283899032,37
0.5102666283899032,37
0.5102666283899032,37
0.33644279698641916,37
0.33644279698641916,37
0.3779491262816932,38
0.4718241835756565,38
0.5001576855174528,38
0.4817268138204522,38
0.4817268138204522,38
0.3841297302965583,38
0.3841297302965583,38
0.3841297302965583,38
0.403396805129495,39
0.4000069754775065,39
0.3919621961069372,39
0.3857815920920722,39
0.3857815920920722,39
0.3857815920920722,39
0.408888734781855,39
0.408888734781855,39
0.27480993326515024,40
0.27480993326515024,40
0.2627716859684246,40
0.27480993326515024,40
0.27480993326515024,40
0.2809905372800154,40
0.2809905372800154,40
0.2809905372800154,40
0.044260914456346875,24
0.044260914456346875,24
0.044260914456346875,24
0.044260914456346875,24
0.044260914456346875,24
0.044260914456346875,24
0.044260914456346875,24
0.044260914456346875,24
0.006221023915108681,25
0.006221023915108681,25
0.006221023915108681,25
0.006221023915108681,25
0.006221023915108681,25
0.006221023915108681,25
0.006221023915108681,25
0.006221023915108681,25
0.03952536113615765,26
0.03952536113615765,26
0.03952536113615765,26
0.03952536113615765,26
0.03952536113615765,26
0.03952536113615765,26
0.03952536113615765,26
0.03952536113615765,26
0.02903142685141807,27
0.02903142685141807,27
0.02903142685141807,27
0.02903142685141807,27
0.02903142685141807,27
0.02903142685141807,27
0.02903142685141807,27
0.02903142685141807,27
0.0,27
0.0,27
0.0,27
0.0,27
0.0,27
0.0,27
0.0,27
0.0,27
0.011955601491461585,28
0.015876550038130616,28
0.011955601491461585,28
0.011955601491461585,28
0.011955601491461585,28
0.011955601491461585,28
0.011955601491461585,28
0.011955601491461585,28
0.09869524639304159,29
0.10664003389787398,29
0.0830580471547313,29
0.0830580471547313,29
0.0830580471547313,29
0.11137921301246088,29
0.11137921301246088,29
0.11137921301246088,29
0.256616771450994,30
0.23591939155315267,30
0.23290854337777323,30
0.2320950015361993,30
0.2320950015361993,30
0.256616771450994,30
0.256616771450994,30
0.256616771450994,30
0.15456217646115988,30
0.15727284162005406,30
0.13212803141628554,30
0.14066781201059803,30
0.14066781201059803,30
0.144610851900368,30
0.144610851900368,30
0.144610851900368,30
0.1596805125295931,30
0.1597340375149559,30
0.13288497040909672,30
0.13916220797050666,30
0.13916220797050666,30
0.148285699688817,30
0.148285699688817,30
0.148285699688817,30
0.2535339562923717,31
0.2535339562923717,31
0.282188116905268,31
0.2562352739311628,31
0.2562352739311628,31
0.2694137325848348,31
0.2694137325848348,31
0.2694137325848348,31
0.3246491231116581,31
0.3246491231116581,31
0.3533032837245546,31
0.31550189937956535,31
0.31550189937956535,31
0.34052889940412145,31
0.34052889940412145,31
0.34052889940412145,31
0.26802857469219055,32
0.26802857469219055,32
0.26802857469219055,32
0.33254621832538,32
0.33254621832538,32
0.26802857469219055,32
0.26802857469219055,32
0.26802857469219055,32
0.29667170849730673,32
0.29667170849730673,32
0.29667170849730673,32
0.3435979945581802,32
0.3435979945581802,32
0.29667170849730673,32
0.29667170849730673,32
0.29667170849730673,32
0.4488624205583603,33
0.3641077653074232,33
0.4715046952649765,33
0.38316522557890115,33
0.38316522557890115,33
0.4488624205583603,33
0.4488624205583603,33
0.4488624205583603,33
0.580799607983408,33
0.48852331791757253,33
0.580799607983408,33
0.48044468235481247,33
0.48044468235481247,33
0.580799607983408,33
0.580799607983408,33
0.580799607983408,33
0.6251832613474227,34
0.5231983883111355,34
0.6408541137598679,34
0.5067124628880874,34
0.5067124628880874,34
0.6395706542607268,34
0.6395706542607268,34
0.6395706542607268,34
0.4580942241632724,35
0.4549371261316907,35
0.4608990767169675,35
0.38500991587438244,35
0.38500991587438244,35
0.38500991587438244,35
0.4549371261316907,35
0.4549371261316907,35
0.45562335533900217,35
0.45246625730742046,35
0.4584662203994453,35
0.3569516977474475,35
0.3569516977474475,35
0.3569516977474475,35
0.45246625730742046,35
0.45246625730742046,35
0.5920682050635042,36
0.4936974883158567,36
0.5920682050635042,36
0.466895210646855,36
0.466895210646855,36
0.5920682050635042,36
0.5920682050635042,36
0.466895210646855,36
0.6144729406500932,36
0.5104787171154153,36
0.6144729406500932,36
0.48026982764531745,36
0.48026982764531745,36
0.6144729406500932,36
0.6144729406500932,36
0.48026982764531745,36
0.31431450956672774,37
0.37898643091950446,37
0.31431450956672774,37
0.3838647908491201,37
0.3838647908491201,37
0.3838647908491201,37
0.31431450956672774,37
0.31431450956672774,37
0.26940157372094176,38
0.22944198186348363,38
0.24221287827757731,38
0.23422477454450594,38
0.23422477454450594,38
0.26940157372094176,38
0.26940157372094176,38
0.26940157372094176,38
0.2689097848159566,38
0.16905298578096264,38
0.1750874822790723,38
0.17044518463293268,38
0.17044518463293268,38
0.27386339994843456,38
0.27386339994843456,38
0.27386339994843456,38
0.2841487076426861,40
0.2841487076426861,40
0.27866692158115597,40
0.2841487076426861,40
0.2841487076426861,40
0.2843888689083702,40
0.2843888689083702,40
0.2843888689083702,40
0.015761534128980223,22
0.015761534128980223,22
0.015761534128980223,22
0.015761534128980223,22
0.015761534128980223,22
0.015761534128980223,22
0.015761534128980223,22
0.015761534128980223,22
0.005381994161683883,23
0.005381994161683883,23
0.005381994161683883,23
0.005381994161683883,23
0.005381994161683883,23
0.005381994161683883,23
0.005381994161683883,23
0.005381994161683883,23
0.006710305422597115,24
0.006710305422597115,24
0.006710305422597115,24
0.006710305422597115,24
0.006710305422597115,24
0.006710305422597115,24
0.006710305422597115,24
0.006710305422597115,24
0.07338529799901283,25
0.07338529799901283,25
0.07338529799901283,25
0.07338529799901283,25
0.07338529799901283,25
0.07338529799901283,25
0.07338529799901283,25
0.07338529799901283,25
0.01592576281666415,26
0.01592576281666415,26
0.01592576281666415,26
0.01592576281666415,26
0.01592576281666415,26
0.01592576281666415,26
0.01592576281666415,26
0.01592576281666415,26
0.0025032084652571096,26
0.0025032084652571096,26
0.0025032084652571096,26
0.0025032084652571096,26
0.0025032084652571096,26
0.0025032084652571096,26
0.0025032084652571096,26
0.0025032084652571096,26
0.018008903155253653,26
0.018008903155253653,26
0.018008903155253653,26
0.018008903155253653,26
0.018008903155253653,26
0.018008903155253653,26
0.018008903155253653,26
0.018008903155253653,26
0.1096253604259647,28
0.1279795303350747,28
0.10201201000104897,28
0.10201201000104897,28
0.10201201000104897,28
0.11558897109545771,28
0.11558897109545771,28
0.11558897109545771,28
0.08834233496843807,28
0.10669650487754806,28
0.08072898454352234,28
0.08072898454352234,28
0.08072898454352234,28
0.0943059456379311,28
0.0943059456379311,28
0.0943059456379311,28
0.07422119985252898,28
0.09047531737819214,28
0.06660784942761326,28
0.06660784942761326,28
0.06660784942761326,28
0.08018481052202199,28
0.08018481052202199,28
0.08018481052202199,28
0.24427298557867977,29
0.2604412905942876,29
0.19666794309704802,29
0.19666794309704802,29
0.19666794309704802,29
0.25395393111674675,29
0.25395393111674675,29
0.25395393111674675,29
0.29141163564462985,29
0.31862497687524416,29
0.24851406324263142,29
0.24851406324263142,29
0.24851406324263142,29
0.30629168535495627,29
0.30629168535495627,29
0.30629168535495627,29
0.25113126533130803,30
0.2511279288345627,30
0.23858836957059842,30
0.23951479973999518,30
0.23951479973999518,30
0.2416645545922503,30
0.2416645545922503,30
0.2416645545922503,30
0.3256856677420762,30
0.3109816719540683,30
0.3142352741006297,30
0.30323221190932054,30
0.30323221190932054,30
0.3256856677420762,30
0.3256856677420762,30
0.3256856677420762,30
0.3252807304568067,30
0.31057673466879876,30
0.3138303368153602,30
0.30282727462405107,30
0.30282727462405107,30
0.3252807304568067,30
0.3252807304568067,30
0.3252807304568067,30
0.3447079239506203,31
0.3447079239506203,31
0.3634915290929747,31
0.33511473018561544,31
0.33511473018561544,31
0.3540489547388296,31
0.3540489547388296,31
0.3540489547388296,31
0.336367750194579,31
0.336367750194579,31
0.34986591790980837,31
0.3282040338237519,31
0.3282040338237519,31
0.3404233435556634,31
0.3404233435556634,31
0.3404233435556634,31
0.5730301501155484,32
0.5730301501155484,32
0.5730301501155484,32
0.46765597959182315,32
0.46765597959182315,32
0.5730301501155484,32
0.5730301501155484,32
0.5730301501155484,32
0.6097586998773378,33
0.504505738567647,33
0.6097586998773378,33
0.49234581607166056,33
0.49234581607166056,33
0.6097586998773378,33
0.6097586998773378,33
0.6097586998773378,33
0.6061388498811718,33
0.5074552021125434,33
0.6061388498811718,33
0.5022451948659544,33
0.5022451948659544,33
0.6061388498811718,33
0.6061388498811718,33
0.6061388498811718,33
0.48341642137212104,34
0.40470911329883386,34
0.5005076866152952,34
0.37982228829977904,34
0.37982228829977904,34
0.49101271906263605,34
0.49101271906263605,34
0.49101271906263605,34
0.5582435814855536,34
0.46965602482563107,34
0.582125941951517,34
0.4337271320418846,34
0.4337271320418846,34
0.5726309743988578,34
0.5726309743988578,34
0.5726309743988578,34
0.5736726803394041,35
0.5705155823078224,35
0.5582523004542369,35
0.4527865471668789,35
0.4527865471668789,35
0.4527865471668789,35
0.5705155823078224,35
0.5705155823078224,35
0.24401589090577577,36
0.2242665250788682,36
0.24401589090577577,36
0.3263216574786209,36
0.3263216574786209,36
0.24401589090577577,36
0.24401589090577577,36
0.3263216574786209,36
0.3008851274462265,37
0.2519006156901351,37
0.3008851274462265,37
0.24500834552634923,37
0.24500834552634923,37
0.24500834552634923,37
0.3008851274462265,37
0.3008851274462265,37
0.26463577858637444,37
0.3112433423856727,37
0.26463577858637444,37
0.3123821146541066,37
0.3123821146541066,37
0.3123821146541066,37
0.26463577858637444,37
0.26463577858637444,37
0.24588465400802226,37
0.30956859312238805,37
0.24588465400802226,37
0.310707365390822,37
0.310707365390822,37
0.310707365390822,37
0.24588465400802226,37
0.24588465400802226,37
0.2309538909140554,38
0.16295628745605428,38
0.16899078395416386,38
0.17365816992494001,38
0.17365816992494001,38
0.2309538909140554,38
0.2309538909140554,38
0.2309538909140554,38
